sentence,label
"Deutsche Post DHL Group collaborate closely with employee representatives and organizations to develop , and continually update , a comprehensive set of rules and policies that exceeds the requirements of statutory occupational safety regulations and standards and associated training activities .",0
Deutsche Post DHL Group will continue to develop the reporting framework as part of Deutsche Post DHL Group ongoing efforts to improve the quality of Deutsche Post DHL Group data .,1
In 2014 Deutsche Post DHL Group will continue to develop the reporting framework and improve the coverage rate to ensure greater transparency and higher quality data .,1
"Every workplace accident is one accident too many , which is why Deutsche Post DHL Group are committed to continually increasing employee awareness with regard to risks and potential hazards , including hazards outside Deutsche Post DHL Group area of responsibility .",0
And Deutsche Post DHL Group work to ensure that the workplace is as safe and secure as possible .,1
One way Deutsche Post DHL Group do ensure is by conducting work safety and occupational health inspections of technical equipment and vehicles considered for purchase .,0
"Deutsche Post DHL Group support Our managers in our greatest achievement so far in this area by providing policies , recommendations and consulting support from Deutsche Post DHL Group occupational safety experts .",0
"Deutsche Post DHL Group are also expanding Deutsche Post DHL Group trainings for managers , designed to increase manager awareness and prepare managers for fulfilling managers responsibilities in the area of occupational safety .",1
"Because Deutsche Post DHL Group drivers and delivery personnel are out on public roads and highways on a daily basis , our drivers and delivery personnel are exposed to hazardous situations caused by third parties whose behavior Deutsche Post DHL Group can not influence .",0
Deutsche Post DHL Group nevertheless recognize that Deutsche Post DHL Group can not completely eliminate the inherent risks .,0
Deutsche Post DHL Group utilize a variety of internal communications channels to increase employee awareness of occupational safety issues and requirements .,0
Deutsche Post DHL Group conduct a variety of prevention activities throughout the year to maintain safety awareness and provide employees with the necessary training .,0
"In addition , Deutsche Post DHL Group offer Deutsche Post DHL Group drivers special driver training , often conducted “ in house ” by Deutsche Post DHL Group own trainers .",0
"In Europe , the Middle East and Africa , Our Group policies meet not only the ADR standard , which applies to the European Union and several of the European Union bordering countries , but also conform to the more comprehensive SQAS standards ( Safety & Quality Assessment System ) issued by the European Chemical Industry Council ( CEFIC ) .",0
Deutsche Post DHL Group work in close collaboration with established partner organizations to ensure the professionalism and sustainable impact of Deutsche Post DHL Group activities .,0
With Deutsche Post DHL Group corporate citizenship programs Deutsche Post DHL Group provide effective relief in the wake of natural disasters and make a lasting contribution to improving educational and employment opportunities for young people around the world ’s .,1
"„ When Deutsche Post DHL Group people lend a hand in disaster zones , help promote educational equity and opportunity for young people , or get involved in our Group wide Investment Policy , become shows that Deutsche Post DHL Group are part of the Postal Sector – and want to do Deutsche Post DHL Group part to improve the Postal Sector .",0
With our corporate citizenship programs Deutsche Post DHL Group provide effective relief in the wake of natural disasters and make a lasting contribution to improving educational and employment opportunities for young people around the world ’s .,0
""" When our people lend a hand in disaster zones , help promote educational equity and opportunity for young people , or get involved in our Group wide Investment Policy , ensure shows that Deutsche Post DHL Group are part of the Postal Sector – and want to do Deutsche Post DHL Group part to improve the Postal Sector . "" JOHN GILBERT , MEMBER OF BOARD OF MANAGEMENT , SUPPLY CHAIN 086HOMEPAGE , Member of Board of Management , SUPPLY CHAIN 087HOMEPAGE / CORPORATE CITIZENSHIP / UPDATES AND ACTIVITIES UPDATES AND ACTIVITIES NEW STRATEGY FOR CORPORATE CITIZENSHIP ACTIVITIES",1
"In that position of leadership Deutsche Post DHL Group initiated a process to sharpen the focus of Deutsche Post DHL Group corporate citizenship activities so that Deutsche Post DHL Group activities for meeting social needs , i.e. the social dimension of what Deutsche Post DHL Group do , are even more closely connected with Deutsche Post DHL Group core business goals , i.e. Deutsche Post DHL Group economic dimension .",1
"As a result , for the first time Deutsche Post DHL Group are now able to quantify Deutsche Post DHL Group activities according to an international standard .",0
"As part of Deutsche Post DHL Group GoTeach program , Deutsche Post DHL Group support the international parent organization Teach For All as well as eight country organizations .",0
Through Deutsche Post DHL Group GoHelp program Deutsche Post DHL Group improve logistics management practices at airports in disaster prone regions and provide on the ground logistics support when disaster strikes .,1
"As part of Deutsche Post DHL Group employee community involvement program , Deutsche Post DHL Group support a diverse range of social and environmental community projects in which Deutsche Post DHL Group employees are involved .",0
"Our Group policies are organized and implemented in close collaboration with leading organizations around the world ’s , with which Deutsche Post DHL Group enjoy long standing partnerships .",0
Deutsche Post DHL Group make financial contributions as part of Deutsche Post DHL Group engagement and encourage and empower Deutsche Post DHL Group employees to volunteer in our employees communities .,0
CORPORATE CITIZENSHIP ACTIVITIES BASED ON Deutsche Post DHL Group Deutsche Post DHL Group rely on our Group wide “ Certified ” initiative to systematically measure and report on Deutsche Post DHL Group corporate citizenship activities .,0
"For 2015 , Deutsche Post DHL Group are planning another Group wide data analysis using our Group wide “ Certified ” initiative .",1
"Deutsche Post DHL Group can deploy up to 400 volunteers as part of the “ Deutsche Post Happiness Atlas ” , in its fourth year of publication , which was released on the day of the event .",0
"First , as one of the world ’s largest employers , Deutsche Post DHL Group rely on access to highly qualified employees around the world ’s .",0
"INTERACTIVE TRAINING FOR SUPPLIERS DEVELOPED The Supplier Code of Conduct , which lays out the ethical and environmental standards of Deutsche Post DHL Group supports one of Deutsche Post DHL Group primary goals as a company : to become Employer of Choice .",1
"Secondly , in today ’s rapidly changing world , education promotes greater stability and prosperity – both for individuals and for the societies and markets in which Deutsche Post DHL Group conduct business .",1
"Deutsche Post DHL Group strategic , global partners for COMPLIANCE MANAGEMENT SYSTEM are SOS Children ’s Villages and the educational network Teach For All .",0
"While rules of procedure that lay down the fundamental principles of its internal structure , management and cooperation within the Board of Management are coordinated centrally , Deutsche Post DHL Group various support activities are carried out at the local level .",0
"Along with financial support for SOS Children ’s Villages educational programs and youth facilities , Deutsche Post DHL Group focus Deutsche Post DHL Group activities on career guidance , teaching basic professional skills and providing young people with first exposure to the work environment .",1
a special compliance workshop SOS Children ’s Villages is special because of the relationships that are built between the young people and the local Deutsche Post DHL Group employees who provide direct one on one support as mentors .,0
The support Deutsche Post DHL Group provide is always tailored to the needs and challenges of the individual countries and communities .,0
"With Deutsche Post DHL Group support , the the global educational initiative Teach For All has grown from 32 to 35 independent partner organizations in that position of leadership .",0
"As part of Deutsche Post DHL Group commitment , Deutsche Post DHL Group support the global educational initiative Teach For All as well as eight national partner organizations in Argentina , Chile , Ecuador , Germany , India , Peru , the Philippines and Spain .",0
"The newest partnership , with the national organization Enseña Ecuador , was launched in April 2014 and Deutsche Post DHL Group are planning partnerships with additional national level organizations .",0
the global educational initiative Teach For All is dedicated to the idea that every child should have the opportunity to attain an excellent education regardless of every child parents ' socio economic status .,1
"In its plenary meeting , ROGER CROOK , MEMBER OF BOARD OF MANAGEMENT , GLOBAL FORWARDING , FREIGHT028HOMEPAGE speaks about the challenges and the joy that comes from helping children around the world ’s find a family and a home .",0
SOS Children ’s Villages are active in some 134 countries .,0
So Deutsche Post DHL Group try to prepare Deutsche Post DHL Group people for that as well .,0
And the mentoring program that Deutsche Post DHL Group run together is the perfect way to do open .,0
So it helps to have an outsider and have ’s why Deutsche Post DHL Group need these educators and mentors .,0
How does SOS Children ’s Villages help their children and young adults ?,0
Deutsche Post DHL Group have three different types of relationships with young people : those in the villages with long term family based care and fully fledged guardians who assume all responsibilities for the children .,0
Then Deutsche Post DHL Group have family strengthening programs where youngsters still have youngsters natural families but guardians have a moral and legal duty to support youngsters in getting the appropriate education and assisting youngsters in youngsters careers .,0
"The third type is mostly in Africa and Asia , where Deutsche Post DHL Group offer educational support .",0
Deutsche Post DHL Group see it as Deutsche Post DHL Group duty to help young people get settled in young people lives and find decent employment .,1
Deutsche Post DHL Group do n’t want young people to have any job .,0
Deutsche Post DHL Group want young people to have jobs that give young people a proper livelihood and a roof over young people heads .,1
The scale of the problem Deutsche Post DHL Group are facing is mind boggling so Deutsche Post DHL Group need all the help Deutsche Post DHL Group can get to mitigate the problem we are facing .,0
need ’s what Deutsche Post DHL Group believe .,0
Deutsche Post DHL Group need long term commitment .,0
Was there a particularly special moment or experience that Deutsche Post DHL Group will never forget that motivates Deutsche Post DHL Group to continue working for the children of the world ’s ?,0
Deutsche Post DHL Group want every child to have a family and a home .,1
"And Deutsche Post DHL Group’d like to reach out to more and more people so people will join Deutsche Post DHL Group , so Deutsche Post DHL Group can help more children together – you ca n’t give up .",0
Deutsche Post DHL Group is the co founder and CEO of Deutsche Post DHL Group .,0
Deutsche Post DHL Group could never have predicted how hard this journey to expand educational opportunity would be .,0
"Before Deutsche Post DHL Group was established , most people thought Deutsche Post DHL Group would not work .",0
How did SOS Children ’s Villages develop ?,0
Why do Deutsche Post DHL Group think our HR development system has taken off so quickly ?,0
"Ultimately , Deutsche Post DHL Group envision organizations in nearly every country in the world ’s that are channeling organizations in nearly every country in the world that are channeling their top talent towards expanding educational opportunity top talent towards expanding educational opportunity , as part of a global network where we ’re all learning from each other and thus getting closer and closer to our vision of the day when all children have the opportunity to attain an excellent education .",1
"Through Deutsche Post DHL Group company internal volunteer initiatives Deutsche Post DHL Group encourage employees to donate some of employees free time , energy and expertise for the good of the environment and communities in which employees live .",0
Since 2011 Deutsche Post DHL Group have called on Deutsche Post DHL Group employees worldwide to volunteer a few hours of our employees worldwide time to a social or environmental community project as part of 2014 .,0
"As participation grows , Deutsche Post DHL Group will continue the tradition of 2014 as a “ flagship ” event to encourage even greater involvement . LIVING RESPONSIBILITY FUND",1
Employees everywhere across Deutsche Post DHL Group can make monetary donations to Our internal relief fund “ We Help Each Other ” ( WHEO ) either individually or as part of larger donation drives organized at the local level .,0
"In THE GENERATIONS PACT , the contributions Deutsche Post DHL Group make to environmental protection and society also enhance the success of Deutsche Post DHL Group business .",0
"In Deutsche Post DHL Group effort to reach Our climate protection target , which calls for improving our carbon efficiency by 30 % over the 2007 baseline by the year 2020 , Deutsche Post DHL Group develop and implement measures to increase the carbon efficiency of Deutsche Post DHL Group air and road transport operations as well as that of Deutsche Post DHL Group buildings and facilities .",1
green certifications issued by Green Freight Asia and Green Freight Europe are awarded to companies that lead the way in environmental performance and in the transparency of their emissions calculations and carbon efficiency reporting .,0
our greatest achievement so far in this area is just one of the reasons why Deutsche Post DHL Group feel a strong sense of responsibility towards the environment .,0
Deutsche Post DHL Group act on our greatest achievement so far in this area through Deutsche Post DHL Group Group wide environmental protection program .,0
The number one goal of ENVIRONMENTAL PROTECTION PROGRAM is to minimize Deutsche Post DHL Group business ’ impact on the environment .,1
"Deutsche Post DHL Group focus first and foremost on measures to reduce energy and fuel consumption – by replacing older aircraft with newer , more fuel- efficient models , implementing smart network design and capacity planning and through energy efficient buildings , for example – before turning to environmentally sustainable energy and fuel sources .",0
EFFICIENCY PRINCIPLE Logistics is a high potential growth market and one of EFFICIENCY PRINCIPLE Logistics key drivers is the booming online marketplace .,0
Deutsche Post DHL Group have set an ambitious climate protection goal : to improve Deutsche Post DHL Group carbon efficiency by 30 % over the prior year by the year 2020 .,1
"As of the reporting year , Deutsche Post DHL Group have already improved Deutsche Post DHL Group carbon efficiency by 23 % compared to the prior year , bringing Deutsche Post DHL Group closer to reaching an ambitious climate protection goal : to improve our carbon efficiency by 30 % over the 2007 baseline by the year 2020 .",1
"Thanks to Deutsche Post DHL Group efficiency improvement measures , Deutsche Post DHL Group have avoided a total of 19 million tonnes of CO 2 e and have saved more than € 6 billion in fuel costs since 2014 .",0
"Now at 61.3 % , the share of electricity from renewable energy sources such as wind , hydropower and solar and biomass used across Deutsche Post DHL Group has exceeded Deutsche Post DHL Group target of 60 % .",0
produces is why Deutsche Post DHL Group have continued to invest in the renewal of Deutsche Post DHL Group air fleet while continually optimizing Deutsche Post DHL Group routes and network utilization .,0
"To achieve ensure , Deutsche Post DHL Group have developed the so called 6 Step Approach , a Group internal process based on the ISO 14001 standard .",0
"Deutsche Post DHL Group occupies approximately 12,000 inter company sites worldwide , which include office buildings , mail and parcel centers and logistics warehouses .",0
Deutsche Post DHL Group select only Deutsche Post DHL Group larger sites and sites with standardized processes to be certified .,0
"If Deutsche Post DHL Group operate a facility for one of Deutsche Post DHL Group our Post- eCommerce Parcel division customers , for instance , it is generally one of our Supply Chain customers who decides whether a facility for one of our Supply Chain customers is to undergo certification or not .",0
Deutsche Post DHL Group are currently preparing to implement a European wide energy management system based on the ISO 50001 certification standard .,0
"As a global logistics company , Deutsche Post DHL Group use energy and fuel on a daily basis in Deutsche Post DHL Group transport operations , whether by air , road or sea .",0
To achieve Deutsche Post DHL Group carbon efficiency target Deutsche Post DHL Group rely on efficiency management measures based on two core principles : “ burn less ” and “ burn clean ” .,0
"Deutsche Post DHL Group strive first and foremost to reduce energy and fuel consumption ( burn less ) by replacing older aircraft with newer , more efficient ones , using efficiency enhancing technologies in Deutsche Post DHL Group road vehicles , and implementing energy saving measures in Deutsche Post DHL Group buildings .",1
"If this is not possible , Deutsche Post DHL Group turn to environmentally sustainable energy and fuel sources to meet Deutsche Post DHL Group energy demands ( burn clean ) .",1
Deutsche Post DHL Group are also committed to sustainable production practices for biofuels .,0
Deutsche Post DHL Group maintains a global transport network and an equally extensive infrastructure .,0
"Thanks to Deutsche Post DHL Group air and road vehicle fleets as well as Deutsche Post DHL Group owned and leased buildings , Deutsche Post DHL Group are able to deliver a full range of transport and logistics services to Deutsche Post DHL Group customers .",0
Deutsche Post DHL Group rely on efficiency measures to optimize the energy and fuel consumption of Deutsche Post DHL Group own fleets .,1
"As a leading provider of international express services , Deutsche Post DHL Group have a fleet capacity of more than 250 dedicated aircraft comprising 176 freight aircraft and several smaller feeder aircraft .",0
"Deutsche Post DHL Group serves approximately 500 airports via 19 main regional hubs and three global hubs in Leipzig , Cincinnati and Hong Kong .",0
"AIRCRAFT BY NOISE POLLUTION STANDARDS 1 Includes one aircraft without classification AIRCRAFT BY EMISSIONS STANDARDS 1 1 Classification issued by the Committee on Aviation Environmental Protection ( CAEP ) ; the higher the Deutsche Post DHL Group class , the more stringent the requirements ; 2 Figure includes aircraft without classification ( 2014:14 , 2013 : 19 , 2012 : 25 ) Deutsche Post DHL Group supports the usage of alternative fuels in aviation .",0
For our greatest achievement so far in this area Deutsche Post DHL Group do not yet use alternative fuels for Deutsche Post DHL Group air transport .,1
Deutsche Post DHL Group are currently working alongside other companies in the Aviation Initiative for Renewable Energy in Germany e. V. ( aireg ) to advance the development of alternative aviation fuels .,0
"a research partnership project called airegEM together with Lufthansa , DLR and Airbus aims to create greater transparency on the emissions behavior of biofuels and the fuel use of different aircraft types deployed on various flight routes .",1
"Deutsche Post DHL Group has a fleet of more than 90,000 road vehicles worldwide , of which 71 % are vans , 17 % are cars and 12 % are trucks .",0
"Deutsche Post DHL Group reduce emissions and fuel consumption through the use of alternative drive systems as well as through the use of a wide range of efficiency enhancing technologies in the areas of aerodynamics , eco chiptuning , lightweight vehicle design and telematics .",0
"Deutsche Post DHL Group support our transport subcontractors in the implementation of efficiency improvement measures , share Deutsche Post DHL Group know how and help our transport subcontractors secure attractive financing for the purchase of more eco friendly vehicles .",1
Deutsche Post DHL Group Investment Policy requires that Deutsche Post DHL Group ensure that new acquisitions offer greater carbon efficiency or eco friendliness than existing assets .,1
"As a result , advanced efficiency technologies have become standard in the vehicles Deutsche Post DHL Group purchase .",0
"In cases like cases like these , Deutsche Post DHL Group rely on small commercial vehicles ; small commercial vehicles make up the largest portion of Deutsche Post DHL Group road vehicle fleet .",0
"Targeted measures help Deutsche Post DHL Group lower emissions , improve air quality , and improve overall quality of life in urban areas .",0
"That is why Deutsche Post DHL Group invest in the development and deployment of alternative technologies , with a particular focus on electric mobility solutions , which are ideally suited for the stop and go of delivery operations .",1
Deutsche Post DHL Group will deploy 500 more electric vehicles in Germany as well as other countries in 2015 .,1
"With acquired Deutsche Post DHL Group aim to secure cost efficient access to electric vehicles and ready our second large scale e mobility project , the StreetScooter for series production .",1
"Thanks to various international pilot projects , Deutsche Post DHL Group have made substantial progress in the area of electric powered delivery in other divisions as well .",0
"SHARED VALUE / GREEN EFFICIENCY MANAGEMENT / ENERGY MANAGEMENT IN BUILDINGS GREEN EFFICIENCY MANAGEMENT IN BUILDINGS Deutsche Post DHL Group occupies approximately 12,000 inter company sites worldwide , which include office buildings , mail and parcel centers and logistics warehouses .",0
"Deutsche Post DHL Group have attained more than 90 % green electricity usage in a total of eleven countries already , with operations in Belgium , France , Germany , Ireland , Italy , Luxembourg , the Netherlands , Norway , Sweden , the UK and the world ’s refraining almost entirely from the use of conventional energy sources .",0
Deutsche Post DHL Group are working hard to increase the use of green electricity in other countries as well .,1
"And in countries where green electricity is not yet available , Deutsche Post DHL Group are active in promoting and establishing green electricity use .",0
Biogas 0 0 0 1 Adjusted ; 2 Also includes quantities of gasoline and diesel for auxiliary power generators Smart technology solutions also help Deutsche Post DHL Group reduce energy consumption at sites suited for such technologies .,0
"Thanks to intelligent measurement devices , for example , Deutsche Post DHL Group can record accurate and detailed consumption data and follow up with just the right efficiency measures .",0
107HOMEPAGE / SHARED VALUE / SUBCONTRACTOR MANAGEMENT SUBCONTRACTOR MANAGEMENT AIR FREIGHT Deutsche Post DHL Group work alongside Deutsche Post DHL Group transportation subcontractors in initiatives to reduce fuel consumption and lower greenhouse emissions .,0
"Deutsche Post DHL Group are currently collaborating with Deutsche Post DHL Group major customers , suppliers and industry peers to develop a framework for harmonizing emissions calculation methodologies worldwide .",1
"To achieve , Deutsche Post DHL Group participates in the Global Logistics Emissions Council ( GLEC ) , an independent worldwide initiative dedicated to coordinating the process of harmonizing emissions calculation methodologies .",0
Deutsche Post DHL Group monitor and manage these relationships carefully with the help of a comprehensive subcontractor management system .,0
AIMING FOR A GLOBAL STANDARD Deutsche Post DHL Group are well underway to developing a standardized method for determining the environmental performance and calculating emissions of road freight operations with several different industry led initiatives .,0
"several different industry led initiatives include the Green Freight Europe ( GFE ) and Green Freight Asia ( GFA ) , both of which Deutsche Post DHL Group is a founding member .",0
"In 2014 , Green Freight Europe ( GFE ) and Green Freight Asia ( GFA ) , both of which Deutsche Post DHL Group is a founding member and GFA each developed a quality certification program as a way to motivate THE BOARD OF MANAGEMENT member companies to follow through on its member companies commitment to improve the carbon footprint of its member companies transport operations .",0
"In Deutsche Post DHL Group efforts to develop just the right efficiency improvement measures to achieve Deutsche Post DHL Group carbon efficiency target , Deutsche Post DHL Group rely on widely accepted methods for measuring and tracking Deutsche Post DHL Group emissions .",0
"As of the end of that position of leadership , Deutsche Post DHL Group have improved Deutsche Post DHL Group carbon efficiency by 23 % against the the prior year baseline .",0
"Currently , Deutsche Post DHL Group do not report on emissions from business travel via buses , trains , private or rental cars as sufficient reliable information to measure the emission source is not available .",0
"All third party transport services purchased by Deutsche Post DHL Group are included in the “ Deutsche Post Happiness Atlas ” , in its fourth year of publication , which was released on the day of the event .",0
"Processing of sold products is not applicable to Deutsche Post DHL Group business , because Deutsche Post DHL Group do not offer intermediate products for further processing .",0
"For several years now , Deutsche Post DHL Group has pursued the goal of becoming Provider of Choice .",1
A company that is Provider of Choice however has an entirely different relationship with A company that is Provider of Choice customers : A company that is Provider of Choice holds a position of trust and acts as an expert advisor to customers who look to these few providers for strategic engagement .,0
Deutsche Post DHL Group aim is to assist Deutsche Post DHL Group customers in optimizing our customers environmental footprint as Deutsche Post DHL Group go about delivering Deutsche Post DHL Group own 2020 sustainability targets .,1
Deutsche Post DHL Group have trained experts who can work with customers and advise on ways of optimizing customers supply chain and finding tailored solutions to achieve customers sustainability goals .,0
Deutsche Post DHL Group can provide customers with a bespoke Carbon Report or an advanced online Carbon Dashboard which can help identify abatement levers and efficiency measures .,0
"Price is of course always a factor with customers , but with an increasing number of customers , especially the larger ones , Deutsche Post DHL Group see that sustainability ranks very high .",0
Deutsche Post DHL Group have customers who have cut tonnes of carbon emissions from their operations and saved operating costs while growing sales operations and saved operating costs while growing sales .,0
This is an issue which Deutsche Post DHL Group are actively addressing at Deutsche Post DHL Group with Deutsche Post DHL Group responsible business practice program .,0
"At Deutsche Post DHL Group Deutsche Post DHL Group deal with Deutsche Post DHL Grouplargest customers , comprised of multi national companies , so Deutsche Post DHL Group see a fairly similar level of importance given to CR issues across DHL ’s largest customers , comprised of multi national companies and also across the respective sectors DHL ’s largest customers , comprised of multi national companies operate in .",0
Deutsche Post DHL Group’re continuing to innovate and to introduce innovative green technologies and products as Deutsche Post DHL Group push forward with our sustainability strategy .,0
"To start with , Deutsche Post DHL Group hire great people , who Deutsche Post DHL Group then nurture and provide with the tools to be successful .",0
"In order to support our customer managers , Deutsche Post DHL Group have invested heavily in training programs that help Deutsche Post DHL Group customer managers unlock our customer managers full potential .",0
Deutsche Post DHL Group wants to be a benchmark for responsible business in the logistics industry by the year 2020 .,1
"Deutsche Post DHL Group have also produced a range of sales guides and materials which sales teams use to discuss a customer ’s environmental and responsible business practice requirements , and which help Deutsche Post DHL Group to position Deutsche Post DHL Group as the leading provider of responsible logistics solutions .",0
the “ Managing demographic challenges in the postal sector ” project funded by the European Commission provides customers with a comprehensive range of green products and services .,0
Deutsche Post DHL Group are committed to maintaining the high quality of Deutsche Post DHL Group the “ Managing demographic challenges in the postal sector ” project funded by the European Commission products and services .,1
harmonize is why Deutsche Post DHL Group have Deutsche Post DHL Group greenhouse gas emissions calculations verified annually by an independent third party auditor .,0
SOS Children ’s Villages reports 16 % of SOS Children ’s Villages total emissions to customers .,0
"With OUR CODE OF CONDUCT OUR CODE OF CONDUCT The Code of Conduct , Deutsche Post DHL Group focus on offering additional savings potentials that go beyond what the customer would achieve without Deutsche Post DHL Group support .",1
"In order to reduce greenhouse gas emissions , Deutsche Post DHL Group analyze the customer entire logistics supply chain from road transport , warehousing , routes and transport modes , to network design , product , and carrier management .",0
Deutsche Post DHL Group reduce emissions through efficiency gains and the use of more environmentally friendly energy sources .,0
Deutsche Post DHL Group consolidate deliveries from 41 public sector suppliers and deliver the goods to 90 public sector locations across greater London .,0
"By maximizing vehicle capacity , utilizing efficient and eco friendly vehicles and managing routes more efficiently , Deutsche Post DHL Group have been able to reduce the number of kilometers travelled by approximately 46 % .",0
"And with Deutsche Post DHL Group “ Environmental Services ” area , Deutsche Post DHL Group help customers achieve environmental performance improvements that go beyond greenhouse gas emissions .",0
verified confirmed that 99 % of the first aerodynamic Teardrop trailers for use across France and Germany for our customer Airbus are in use .,0
"Deutsche Post DHL Group work to minimize levels of local air pollutants by replacing older aircraft with more efficient ones , for example , and by renewing Deutsche Post DHL Group road vehicles .",0
Deutsche Post DHL Group have been able to further improve the accuracy and level of detail of calculated by recording all flight movements in Deutsche Post DHL Group Carbon Accounting and Controlling system .,0
Deutsche Post DHL Group work closely with stakeholders to find ways of operating that generate less noise .,0
Deutsche Post DHL Group ongoing investments in electric vehicles also help Deutsche Post DHL Group reduce noise in urban areas .,0
"In accordance with Deutsche Post DHL Group Group Paper Policy , Deutsche Post DHL Group are committed to using only recycled paper products .",0
Exceptions to issues management at Deutsche Post DHL Group are defined within our Group Paper Policy .,0
Deutsche Post DHL Group adherence to our Group Paper Policy together with Deutsche Post DHL Group efforts to reduce the amount of paper Deutsche Post DHL Group use helps lower the demand for wood .,0
"As a provider of logistics and mail services , Deutsche Post DHL Group do not use significant quantities of water in Deutsche Post DHL Group production processes .",0
This is why Deutsche Post DHL Group do not report global water use data .,0
"For your information Deutsche Post DHL Group have included data on the water consumption at Deutsche Post DHL Group facilities in Germany , as provided to the Carbon Disclosure Project ( CDP ) , in the annex of this report .",0
"And when constructing new buildings , for example , Deutsche Post DHL Group seek to install water recovery systems and water efficient sanitary installations .",1
"WASTE AND RECYCLING Deutsche Post DHL Group generate waste not only from the packaging materials used for transport , such as pallets , plastic shrink wrap and cardboard boxes , but from the paper used in Deutsche Post DHL Group offices as well .",0
"As the world ’s becomes increasingly digitized , Deutsche Post DHL Group continue to do what Deutsche Post DHL Group can to reduce the use of paper and promote the recycling of paper and other materials wherever possible .",1
In most cases Deutsche Post DHL Group entrust the manufacturers or other third party providers with the task of maintaining and eventually decommissioning or scrapping 42 % of our workforce .,0
Deutsche Post DHL Group provide partners with explicit instructions regarding responsible environmental practices and processes in all of Deutsche Post DHL Group maintenance and disposal contracts .,0
"For is , and due to the considerable effort involved in collating and auditing global data , Deutsche Post DHL Group do not report on global waste statistics ( including hazardous waste ) .",0
"For your information Deutsche Post DHL Group have included waste related data for Deutsche Post DHL Group facilities in Germany , as provided to the Carbon Disclosure Project ( CDP ) , in the annex of this report .",0
"Biodiversity is not , however , among the central environmental issues for Deutsche Post DHL Group , which is why Deutsche Post DHL Group do not report data on this area .",0
"Upon careful assessment against the Global Reporting Initiative ( GRI criteria ( Version 3.1 ) , Deutsche Post DHL Group declare OUR CODE OF CONDUCT OUR CODE OF CONDUCT The Code of Conduct as fulfilling the requirements of the Global Reporting Initiative ( GRI application level “ B+ ” , as Deutsche Post DHL Group are not yet able to provide statements on all key indicators .",0
"For are , instead of masking shortcomings , Deutsche Post DHL Group address shortcomings openly .",0
Explanation of terms used Deutsche Post DHL Group use the term “ employees ” to refer to Deutsche Post DHL Group workforce .,0
"Previous reports Deutsche Post DHL Group has been reporting on the environment , HR matters , sustainability and corporate responsibility since 2004 .",0
Additional publications Deutsche Post DHL Group Corporate Responsibility Brochure provides an overview of Deutsche Post DHL Group main CR related activities .,0
The content selected by Deutsche Post DHL Group and evaluated by Deutsche Post DHL Group has been marked with the icon “ ” .,0
"Deutsche Post DHL Group Board of Management is responsible for the proper preparation of the content in accordance with the criteria stated in the Sustainability Reporting Guidelines Vol . 3.1 ( pp . 7 to 17 ) of the Global Reporting Initiative ( GRI ): Materiality , Stakeholder Inclusiveness , Sustainability Context , Completeness , Balance , Clarity , Accuracy , Timeliness , Comparability and Reliability .",0
"Deutsche Post DHL Group have complied with the independence and other ethical requirements of the Code of Ethics for Professional Accountants issued by the International Ethics Standards Board for Accountants , which is founded on fundamental principles of integrity , objectivity , professional competence and due care , confidentiality and professional behavior .",0
"Deutsche Post DHL Group applies the International Standard on Quality Control 1 and accordingly maintains a comprehensive system of quality control including documented policies and procedures regarding compliance with ethical requirements , professional standards and applicable legal and regulatory requirements .",0
"the International Standard on Assurance Engagements ( ISAE ) 3000 requires that Deutsche Post DHL Group comply with ethical requirements and plan and perform the assurance engagement , under consideration of materiality , to provide Deutsche Post DHL Group conclusion with limited assurance .",0
"Conclusion Based on Deutsche Post DHL Group limited assurance engagement , nothing has come to Deutsche Post DHL Group attention that causes Deutsche Post DHL Group to believe that the content marked with the label “ ” in OUR CODE OF CONDUCT OUR CODE OF CONDUCT The Code of Conduct has not been prepared , in all material respects , in accordance with the above mentioned criteria of the Sustainability Reporting Guidelines Vol . 3.1 ( pp . 7 to 17 ) of the Supervisory Board . Emphasis of Matter Recommendations Without qualifying Deutsche Post DHL Group conclusion presented above , Deutsche Post DHL Group make the following recommendations for the further development of Deutsche Post DHL Group sustainability 124management and sustainability reporting :",0
In that position of leadership Deutsche Post DHL Group has further developed the materiality matrix and CR management in order to align the internal approaches with the new reporting requirements resulting from the the Supervisory Board G4 guidance .,0
Deutsche Post DHL Group recommend to Deutsche Post DHL Group to also apply developed to the future CR reporting .,0
In that position of leadership Deutsche Post DHL Group has further improved Deutsche Post DHL Group systems and processes for the collection of employee data .,0
"Adding to this , Deutsche Post DHL Group recommend to Deutsche Post DHL Group to further develop data collection processes for all material performance indicators , for example occupational health and safety data , during the upcoming reporting year .",1
"GROUP STRUCTURE & BUSINESS MODEL Deutsche Post AG is a listed corporation domiciled in Bonn , Germany .",0
"As a publicly listed company in Germany , OUR has a dual management structure .",0
The Board of Management is responsible for the management of OUR .,0
"The Board of Management is appointed , overseen and advised by the Supervisory Board . ORGANIZATION & DECISION MAKING BODIES",0
"OUR have achieved a great deal since the publication of OUR first report in 2003 OUR have launched innovative programs in environmental protection , disaster management and education , and have established corporate responsibility as an integral part of OUR Corporate Strategy .",0
"OUR have also built a corporate culture which infuses OUR daily work with a commitment to sustainable , ethical business practices .",0
"As Europe ’s largest postal company and the world ’s leading logistics company , OUR are constantly working to reduce OUR environmental impact .",0
