sentence,label
"The key memberships a nd involvement in initiatives and principles relating to sustainability that Continental AG has committed Continental AG to include , most notably , the Combined Corporate Non -Financial Statement , econsense , World Business Council for Sustainable Development ( WBCSD ) and other initiatives , whic h are listed in the following table . Name of initiative Joined World Business Council for Sustainable Development ( WBCSD ) 2005 European Road Safety Charter 2007 Diversity Charter 2008 Luxembourg Declaration on Workplace Health Promotion in the European Union 2010 UN 2012 Women ‚Äôs Empowerment Principles 2015 econsense ‚Äì Sustainable Development Forum for the German Economy 2015 Global Platform for Sustainable Natural Rubber 2018 In the Spotlight Continental AG 2019 Integrated Sustainability Report Development of Material Sustainability Core Areas 17 Clean Mobility Source : 2019 Annual Report > Management Report > Corporate Profile > Sustainability and Combined Corporate Non -Financial Statement ( starting on p. 48 ) Note : The text has been adjusted for page references . Continental AG concept Zero -emission driving is vital to the current transformation in the mobility industry and is directly related to sustainability .",1
"And when constructing new buildings , for example , Deutsche Post DHL Group seek to install water recovery systems and wa ter efficient sanitary installations where possible .",1
Deutsche Post DHL Group see Deutsche Post DHL Group in volvement in r efugee aid as a longer term commitment .,1
"To make the most of the opportunity , ALLIANZ GROUP continues to explore partnership opportunities with companies that can complement ALLIANZ GROUP core capabilities with digital technologies and go to market approaches , tailored to the requirements in The emerging consumers ‚Äô market .Find ALLIANZ GROUP Emerging Consumer Reports in the Download Center on ALLIANZ GROUP website.1",0
DHL Express have now begun working towards a new long term aspiration : to reduce all transport related emissions to net zero by 2050 .,1
"ALLIANZ GROUP want ALLIANZ GROUP stakeholders to know ALLIANZ GROUP as a financially stable , responsible and trustworthy company that embraces sustainable business as good business .",0
"Deutsche Bank Deutsche Bank is committed to upholding a free , open and cohesive society .",1
Deutsche Bank have established reporting processes and pathways from Deutsche Bank business divisions and infrastructure functions to the European Central Bank ( ECB ) to ensure that potential data breaches can be assessed and handled in a timely manner .,0
Deutsche Post shall promote an inclusive work environment in which the diversity of Deutsche Post employees is valued .,1
"Portfolio companies are required to report regularly to ALLIANZ GROUP including through bi annual reviews , during which ESG progress is monitored , ESG reporting improvements are implemented and new targets ( including decarbonization ) are set .",0
Deutsche Post DHL Group intends to continue efforts to promote integration and offer voca tional support for refugees .,1
"HelloFresh try to give back to HelloFresh ’s lesbian , gay , bisexual , transgender or queer/ questioning ( LGBTQ+ ) community through an extensive supplier network , corporate initiatives and the engagement of HelloFresh own employees .",1
"Second , Deutsche Post DHL Group want 70 % of deliveries to be made with clean , green solutions such as electric vehicles .",1
"If you approach this pro perly and keep coming up with new ideas the way DHL Express do at Post eCommerce Parcel , more parcel deliveries need not mean more pressure on the environment – and especially not when final mile delivery involves battery operated vehicles .",1
"the recycled plastic Systalen is gradually replacing the wide range of applica - tions in BRENNTAGWE heterogeneous HR system landscape , while also offering BRENNTAGWE employees an opportunity to work together and share knowledge and ideas .",0
Above average disease prevention In many countries Deutsche Post offer Deutsche Post employees optional preventive medical care .,0
"As a global company , Continental AG continues to attach high priority to the goal of steadily increasing the proportion of women in management positions throughout Continental AG , above and beyond the legal requirements in Germany .",1
"In 2019 , HelloFresh is widening the range of products and markets where HelloFresh can avoid shipping with extra ingredient packaging .",1
"‚Äì With The Symphony Connect Solution , Deutsche Bank aim to make a positive impact on the lives of two million children and youngsters by 2025 .",1
"As an employer , the company place great value on this spirit of volunteerism among the company employees .",0
DHL Envirosolutions provides integrated environmental and logistics solutions that help DHL Envirosolutions customers reduce our customers negative impacts on the environment and achieve environmental performance excellence .,1
"In the supplier area , Continental A G has set the goal that 100 % of stra tegic suppliers will meet the requ irements of ISO 14001 ( environ mental management ) by 2020 .",1
"When the company receive a call from the USA requesting support , three Disaster Response Teams ( DRT ) for the regions Asia Pacific , Middle East / Africa and the Americas is deployed immediately and is on the ground in the disaster zone no more than 72 hours later .",1
"In addition to Continental AG , Continental AG comprises 581 companies , including non -controlled companies .",0
"The transition to a sustainable and carbon -neutral economy will , Deutsche Bank believe , create huge opportunities .",0
"In 2020 , BRENNTAG SE hope to further reduce TRIR to 2.7 , and reduce the rate to below 2.0 by 2030 .",1
SOS C hildren ’s Villages of the Hermann Gmeiner Fonds Deutschland e. V. around the world Deutsche Post DHL Group support SOS C hildren ’s Villages of the Hermann Gmeiner Fonds Deutschland e. V. around the world in t heir efforts to help young people transition to professional life and i m prove young people chances for a self determined life .,1
BRENNTAGWE act in accordance with the applicable standards and regulations and also cooperate closely with the industry national and regional umbrella associations which BRENNTAGWE national organizations belong to .,0
ALLIANZ GROUP are already offering some new and exciting digital education offerings .,0
Safe mobility and clean air are two central focal areas where Continental AG want to make a contribution with Continental AG products .,1
"BRENNTAGWE reviews the findings and , based on BRENNTAGWE suppliers ’ performance , may require its suppliers to make improvements or to undergo a supplementary audit .",0
"As a recognized training company , BRENNTAG SE offers an extensive range of training positions in a forward - looking industry in Germany , Austria and Switzerland .",0
Express Express reward the trust placed in Express by Express investors with a stable share price .,1
BRENNTAGWE are regularly asked to document BRENNTAGWE sustainability performance .,0
"As per Deutsche Post AG cur rent planning , Deutsche Post AG will see a slight increase in the total number of employees in 2012.15 Employees by region , 20111 1As of December 31 , 201140 % 25%17%14%4%Other regions Europe ( excluding Germany , where employee numbers in- creased slightly over the past year ) the Americas 16 Employee numbers 2010 2011 Difference %",0
New suppliers that were screened using criteria for impacts on BRENNTAGWE aims to analyze 50 % of BRENNTAGWE total chemical spend ( in EUR ) with sustain - ability assessments or audits by 2020 .,1
BRENNTAGWE aim to achieve a continual improvement in BRENNTAGWE performance in the area of sustainability and to contribute towards greater sustainability in all the industries and applications BRENNTAGWE serve .,1
"Moreover , ALLIANZ GROUP does not offer insurance for coal power plants or mines and requires all companies from both ALLIANZ GROUP Property & Casualty ( P&C ) insurance as well as proprietary investment portfolio to fully phase out coal by 2040 at the latest .",1
Deutsche Post DHL Group recommend to Deutsche Post DHL Group to develop key performance indicators for all remaining material sustainability aspects .,1
"In Germany , DHL Express provide flexible working mod els as well as childcare related services .",0
/ Brenntag AG aim to generate sustainable and high returns for Brenntag AG shareholders and all other stakeholders .,1
two mem bers of the Executive Board share responsibility for the management of Continental A G jointly .,0
"matters of particular significance for the company or the Group in clude all decisions which , pursuant to rules of procedure that lay down , among other things , the cooperation within the Board of Management , must be presented to TÜV Rheinland for approval as well as those tasks Express is statutorily prohibited from delegating .",0
", there are further BRENNTAGWE guidelines which stipulate compliance re -quirements , including an anti - corruption guideline which was implemented throughout BRENNTAGWE in May BRENNTAGWE attaches great importance to respect for human rights within BRENNTAGWE sphere of influence .",0
"At the same time , aviation is the single biggest contributor to DHL Express emissions , so it is an area of intense focus for DHL Express network operations team as DHL Express work to minimize DHL Express environ mental footprint .",1
"With some twelve applications per apprenticeship position , Deutsche Post DHL Group are able to fill Deutsche Post DHL Group open spots with qualified , achievement oriented young people .",0
CORPORATE RESPONSIBILITY STRATEGYOur Corporate Responsibility Strategy ensures ALLIANZ GROUP manage ALLIANZ GROUP sustainability related risks and opportunities .,0
The legal representatives of the Company and the Management Board reinforced Deutsche Bank sustain ability ambition by tying Deutsche Bank top- level executives ‚Äô variable compensation to additional non financial criteria from 2021 onward .,0
Most raw materials suppliers for Continental AG are global companies due to the unique nature of the com .,0
"Through responsible business practice , which is firm ly embedded in Express corporate strategy , Express ensure that Express operates in accordance with applicable laws , ethical standards and international guidelines .",0
"Brenntag AG distributes Brenntag ’s AdBlue / Diesel Exhaust Fluid ( DEF ) product under different names on different continents : AdBlue in much of Europe and now also in Asia Pacific , DEF in North America .",0
Deutsche Post DHL Group is the co founder and CEO of Deutsche Post DHL Group .,0
Continental AG has a comprehensive range of training programs .,0
Raised ALLIANZ GROUP carbon reduction target ambition to align with 1.5 ¬∞ C compatible pathways.‚Ä¢ Set long term and intermediary climate targets ( 2025 ) for proprietary investments in line with 1.5¬∫C as soon as Net Zero Asset Owner Alliance has defined framework for target setting ( expected for Q4 2020)‚Ä¢,0
"ALLIANZ GROUP seek feedback at different stages of the customer journey , for example at point of sale , submitting a claim , or canceling / renewing a contract .",0
"is built upon core principles of long term growth and sustainability ; with core principles of long term growth and sustainability as Deutsche Post DHL Group guide , Deutsche Post DHL Group remain truly well equipped for continued growth and success .",0
"As water consumption and disposal are not considered signifi cant environmental factors for Deutsche Post , Deutsche Post do not record and report global water use data .",0
WOMEN AND DIVERSITY IN LEADERSHIP ALLIANZ GROUP has group wide gender parity in ALLIANZ GROUP workforce .,0
BRENNTAGWE want to draw on BRENNTAGWE positive ties to BRENNTAGWE suppliers and cus - tomers in order to leverage sustainable solutions and products .,1
"Deutsche Post DHL Group make sure Deutsche Post DHL Group meet or exceed customer expectations using standardized processes and solutions , and with the support of quality experts at all sites .",1
"Deutsche Bank assess emerging data protection laws and regulations regularly and , if necessary , adjust Deutsche Bank control processes .",0
inhibited will enable We to oﬀer new services to We customers and other stakeholders and to securely handle the accumulated data .,1
ALLIANZ GROUP aim to lead ALLIANZ GROUP industry on integrating THE SDGS into ALLIANZ GROUP insurance and investment businesses as part of ALLIANZ GROUP everyday decision making .,1
Deutsche Post rely on Deutsche Post Code of Conduct and other Deutsche Post policies to make sure Deutsche Post executives and employees around the world ’s are able to uphold and implement Deutsche Post standards .,0
"As a result , in the future Procurement will incorporate additional local suppliers in order to increase the local share of Procurement value added .",1
Continental AG want to create value continuously .,1
"In the effort to safeguard Deutsche Post DHL Group employees , the assets entrusted to Deutsche Post DHL Group by Deutsche Post DHL Group customers , as well as Deutsche Post DHL Group tangible and intangible assets , Deutsche Post DHL Group implement targeted crime prevention measures , investigate security related incidents and develop and conduct security training across Deutsche Post DHL Group .",0
DHL Express will continue to exploit the growth seen in our growing e commerce business and grow organically as a result .,1
WasteWe seek to minimize the waste ALLIANZ GROUP generate and to re use or recycle wherever possible .,1
"Deutsche Post assess and quantify the impact of Deutsche Post corporate re- sponsibility activities using the i LBG measurement model . Activities are assessed according to a number of factors , in cluding the number of individuals reached or supported .",0
"Furthermore , Deutsche Post aim to achieve a target value of 4.2 for 2018 .",1
"To promote the position of women in Continental AG , Continental AG have set Continental AG the target of increasing the proportion of female employees at the executiv e and senior executive levels to 16 % by 2020 and 25 % by 2025 .",1
holder SUSTAINABILITY REPORT aims to set the standard for sustainability reporting for the rapidly expanding meal kit sector .,1
"One of the three core objectives of Deutsche Post DHL Group Strategy 2020 „ Focus . Connect . Grow . “ is to become Employer of Choice , which is why Deutsche Post DHL Group want to create the best possible environment for Deutsche Post DHL Group people .",1
"As part of Deutsche Post DHL Group strategy to become the Employer of Choice , Deutsche Post DHL Group want to achieve an 80 % approval rating for “ the organization ’s Sustainable Development Goals ( SDGs ” and “ Employee Engagement ” by 2019 .",1
"Please feel free to send BRENNTAGWE any questions or suggestions by email to BRENNTAGWE or online at www.brenntag.com/sustainability.Best wishes , Steven HollandChief Executive Officer Brenntag GroupMülheim an der Ruhr , June 2016„ALSO WITH REGARD TO SUSTAINABILITY , BRENNTAGWE AIM TO SET STANDARDS IN BRENNTAGWE INDUSTRY AND WORK TO ENHANCE SUSTAINABILITY WITHIN BRENNTAGWE AND ACROSS THE SUPPLY CHAIN.“STEVEN HOLLAND , CEOCEO LETTER 3BRENNTAG AG SUSTAINABILITY REPORT 2016CONSIDER THE FUTUREFor",1
"Corporate Policy and Management Approach Personnel tasks play an important and pioneering role as part of Continental AG growth strategy ‚Äì after all , Continental AG employees and the way in which Continental AG work together within Continental AG organi zation are what guarantee Continental AG future success .",0
Certified initiative : Turning employees into certified specialists Only with highly qualified and motivated employees can Deutsche Post DHL Group provide first class service and stand out as the Provider of Choice for Deutsche Post DHL Group customers .,1
"managementIn addition to transitioning to green electricity , BRENNTAG SE have also introduced numerous other measures .",0
"BRENNTAG SE do n’t just want to be a global leader in the distribution of chemicals , but also a leader when it comes to sustaina - bility .",1
"letterEnvironmentSocialStrategy and management “ BRENNTAG SE want to do BRENNTAG SE bit to steer our society , and especially BRENNTAG SE industry , in the direction of sustainable change .",1
Deutsche Post AG have been continually expanding Deutsche Post AG range of climate friendly products and service since the launch of Deutsche Post AG GoGreen services in 2006 .,0
"As a member of the newly established platforms Green Freight Europe and Green Freight Asia , Deutsche Post DHL Group will continue to work alongside other member companies to promote greater transparency of scope 3 emissions .",0
"With a unique network that spans the world ’s , OUR are one of the leading providers in OUR business segments .",0
TRAINEE PROGRAMS Deutsche Post DHL Group have established several trainee programs for university graduates .,0
ALLIANZ GROUP contributes to social inclusion through ALLIANZ GROUP Corporate Citizenship programs .,0
BRENNTAGWE seek to consider environmental as well as social issues in BRENNTAGWE activities and to factor in the ef -fects of BRENNTAGWE business operations when making strategic decisions .,0
"Since 2011 , Continental A G have required all of Continental A G suppliers and service pro viders to uphold Continental A G Supplier Code of Conduct or the Business Partner Code of Conduct updated in 2020 .",0
"The “ GoGreen Sponsors Board ” presides over the implementation of the Deutsche Post AGenvironmental strategy , “ JOIN ” program product development and the launch of MAIL:-wide standards .",0
As a responsible employer Deutsche Post DHL Group consider it one of Deutsche Post DHL Group obligations to create a w orking environment that enables people with disabilities to take an active part in w orking life .,1
"As part of Deutsche Post DHL Group Group wide Certified initiative , Deutsche Post DHL Group teach managers how best to encourage and imple ment social and environmental projects , such as Deutsche Post DHL Group tree planting projects ; adhere also includes active participation in a project .",0
"With regard to the BRENNTAG SE accident rate , BRENNTAG SE aim to re - duce the Total Recordable Injury Rate ( TRIR ) to below 2.0 by 2025 .",1
"Deutsche Bank support this process by providing political and regulatory stakeholders ( such as governmental organizations , policymakers , and supervisory authorities ) with information and data on Deutsche Bank business strategy and our business strategy determinants .",0
"Via a digital platform which is self managed and crowd sourced , Allianz Global Investors facilitate mentoring ( relationship based learning ) and opportunities to participate and learn from various projects and stretch assignments ( experience based ¬† learning).Performance",0
"Deutsche Post DHL Group employs some 500,000 p eople around the world , and it is Deutsche Post DHL Group ability to deliver peak performance on behalf of Deutsche Post DHL Group customers – a nd Deutsche Post DHL Group commitment to continuous improvement – that will allow Deutsche Post DHL Group to remain the world postal and logistics leader into the future .",1
"In 2018 , Deutsche Post expects a further improve- ment of one index point , and , by 2025 , increase should represent a 50 % efficiency gain compared to 2012 .",1
worldwideBrenntag SUSTAINABILITY REPORT FOR THE FINANCIAL YEAR 2019 FOR A SUSTAINABLE FUTURETOM CORCORAN : A SUSTAINABLE FUTURETOM CORCORAN has been leading worldwideBrenntag global Food & Nutrition organization since the end of 2018.With regard to the current challenges in the food industry : How can worldwideBrenntag make a valuable contribution through circular economy ?,0
Deutsche Post DHL Group want to certify 80 % of Deutsche Post DHL Group employees as GoGreen specialists,1
Allianz SE‚AO Emerging technologies will bring convenience to customers and make insurers ‚AO processes more efficient,1
BRENNTAG SE will promote virtual learning to an even greater extent in the future .,1
"Only if Deutsche Bank do all of these things , will Deutsche Bank also achieve sustainable financial success .",0
The description of the business model of Deutsche Bank Group according to ¬ß ¬ß 315c ( 1 ) in connection with 289c ( 1 ) HGB is part of the separate non financial Group report .,0
HelloFresh will expand the tracking of ingredient packaging in other markets throughout 2019 .,1
"In all Brenntag AG business activities , Brenntag AG is committed to acting honestly , fairly and in good faith in Brenntag AG dealings with custom - ers , suppliers and competitors as well as with Brenntag AG employ -ees and the public .",0
"Together with Deutsche Post DHL Group social partners , Deutsche Post DHL Group participate in an array of initiatives and activities at the European level .",0
BRENNTAGWE raise BRENNTAGWE employees ’ awareness accordingly and provide our employees with further training .,0
"Key raw materials for Continental A G include synthetic rubber ( 24 % ) , chemicals ( 28 % ) , reinforcing materials ( 25 % ) , natural rubber ( 15 % ) and other goods .",0
HelloFresh are moving all of HelloFresh produce suppliers to be Global GAP certified or equivalent .,1
"Diversity and inclusion help Deutsche Bank forge enduring relationships with clients and business partners , make balanced decisions , stimulate innovation , and play an active role in the countries and communities we do business .",0
Continental AG aim to achieve count with a high degree of localization .,0
DATAThe security of the personal data ALLIANZ GROUP hold is equally important .,0
"Task Force on Climate -related Financial Disclosures ( TCFD ): Deutsche Bank are working to design and implement structures and processes to help manage and govern climate risks across Deutsche Bank and to enhance Deutsche Bank disclosures in order to ensure transparency for clients , shareholders and regulators .",1
"W Deutsche Post DHL Group uncover opportunities for optimization that help reduce greenhouse gas emissions and minimize the environmental impacts of the customer ’s logistics processes , enabling a cir cular economy .",1
Group wide Certified initiative : Turning employees into experts ✔ DHL Express DHL Express want to deliver first class service and be DHL Express cus tomers ’ Provider of Choice .,1
"ISS ESG ( * ) confirmed Deutsche Bank ‚Äô s consistency with best market practice and COVID-19 pandemic13 alignment with Deutsche Bank existing sustainability criteria , including the EU taxonomy for environmental criteria .",0
ALLIANZ GROUP is a leading Property Casualty insurer worldwide and is ranked amongst the top five in the Life / Health .,0
Carbon Disclosure Project ( CDP ) ALLIANZ GROUP supports Carbon Disclosure Project ( CDP ) Allianz Group as a responding company and as an asset owner and asset manager .,0
"Non Financial Report 2020 is designed to foster an open , diverse , and inclusive environment in which Deutsche Bank employees understand what Deutsche Bank expects of our employees .",0
Deutsche Post give and seek feedback and Deutsche Post communicate actively and openly with each other .,1
"The current on going process focuses on obtaining an active declaration of policy compliance from company management throughout OUR , which OUR use to increase awareness of data privacy issues and establish clear responsibilities .",1
"To inform Deutsche Bank approach and Deutsche Bank expertise around existing and upcoming topics , Deutsche Bank participate in various initiatives and working groups .",0
"BRENNTAGWE want to be the safest chemical distributor worldwide , which is why BRENNTAGWE operate in line with the “ safety first ” principle .",1
"As a signatory to the RE100 initiative , Allianz Global Investors has committed to source 100 % of power for Allianz Global Investors group wide operations from renewable sources by 2023 .",1
"OUR make it a priority to maintain and deepen a continuous dialogue with our stakeholders , so that OUR can develop an even better understanding of our stakeholders views and expectations .",1
One of the main objectives of CONNECT is to integrate the needs and expectations of Deutsche Post DHL Group internal and external stakeholders into Deutsche Post DHL Group day to day business .,1
Brenntag AG attaches great importance to respect for human rights within Brenntag AG sphere of influence and aims to safe -guard human rights through Brenntag AG commit - ment to uphold the principles of the UN Global Compact .,1
Deutsche Post take an inclusive approach when selecting both internal and external candidates to fill vacant positions .,0
"Deutsche Post DHL Group share the philosophy of Teach For All , Inc. : Teach For All , Inc. is dedicated to the idea thatDeutsche P ost DHL Gr oup Corpor ate Responsibility Report 2015 ORGANIZA TION & STRA TEGY 28every child should have access to quality education regardless of 28every child parents ' socio- economic status .",1
"As a global logistics provider , Deutsche Post DHL Group operate in a wide range of countries with very different politi- cal systems , laws and cultural values .",0
BRENNTAG SE have devel -oped a long - term sustainability picture based on nu -merous sustainability trends and tendencies along with BRENNTAG SE business model .,0
This commitment is what HelloFresh believe is the right thing to do .,0
"Deutsche Post DHL Group have proven that Deutsche Post DHL Group is a solid , high quality investment .",0
"Efficiency , safety and re -sponsibility towards BRENNTAGWE employees are fundamental aspects of BRENNTAGWE corporate strategy and therefore also of BRENNTAGWEsustainability strategy./ BRENNTAGWE are the safest chemical distributor , striving for zero accidents and incidents./",1
Continental AG embraces Continental AG social responsibilities and respects the laws and cultures of each country .,0
"A perfect example of one of the company indirect measures is the company climate protection project in Lesotho , where the company have financed and distributed a total of 10,000 highly efficient stainless steel stoves .",0
New suppliers that were screened using human rights BRENNTAGWE aims to analyze 50 % of BRENNTAGWE total chemical spend ( in EUR ) with sustain -ability assessments or audits by 2020 .,1
And Deutsche Post DHL Group are taking another big step with Deutsche Post DHL Group Group wide “ Certified ” initiative .,1
verified confirmed that 99 % of the first aerodynamic Teardrop trailers for use across France and Germany for our customer Airbus are in use .,0
"THIS REPORT , from page 12NON FINANCIAL REPORT 12CORPORATE RESPONSIBILITY REPORT 2018 Deutsche Post DHL Group BUSINESS & PRODUCTS Deutsche Post DHL Group is a listed company ; Deutsche Post DHL Group Group headquarters are in Bonn , Germany .",0
Allianz Global Investors are also developing a new supplier management process that will focus on integrity of Allianz Global Investors suppliers and support the development of a sustainable supply chain .,0
About the reportLOOKING AHEADPIMCO will continue to strengthen ALLIANZ GROUP ESG team to further support the rollout of ALLIANZ GROUP ESG process and work with clients to develop innovative and impactful investment solutions .,1
Deutsche Post DHL Group have made it a commitment to use only sustainably produced biofuels .,1
"Through this investment , ALLIANZ GROUP are supporting forest protection in Kenya and the Democratic Republic of Congo that aims to generate an average of 2.7 million and five million tons of carbon certificates per year respectively .",0
In the words of Continental AG corporate guidelines : ‚Äú Continental AG promote lifelong learning along with personal and professional development .,1
"Through GOHELP , GOTEACH & EMPLOYEE COMMUNITY INVOLVEMENT GoTeach program , GOHELP , GOTEACH & EMPLOYEE COMMUNITY INVOLVEMENT help achieve long term improvements in educational opportunity and employability for young people worldwide .",1
"Furthermore , the science behind Continental AG is in constant development ; we can adjust the formulation of The Autonomous Mobility and Safety business area to mat ch individual requirements of new Continental AG tires rolling out of the factory in Wilmington , Delaware , U.S.A. , .",0
"To enable informed decisions , key Group departments such as HR and Compliance are involved in the process .",0
Action recommendations made by EMPLOYEE RELATIONS FORUM are discussed and approved by the HR Board .,0
BRENNTAGWE distributes industrial and specialty chemicals for thou -sands of suppliers .,0
"As an important component of Deutsche Post DHL Group strategic action plan , Deutsche Post DHL Group want to intensify Deutsche Post DHL Group relationships with stakeholders and standardize associated action measures across DEUTSCHE POST .",1
"OUR encourage our employees to challenge existing methods and processes and to propose simplified , cost effective and environmentally sound solutions .",1
"HelloFresh is measuring both emissions and packaging in detail , and comparing both emissions and packaging to alternatives and external benchmarks",0
"Building on Our international “ Committee for diversity and inclusion ” , which was launched in 2019 , BRENNTAG SE would like to have a better understanding of what we can do to include people with disabilities and create an atmosphere in which people with and without disabilities feel people with and without disabilities are on equal footing .",1
HelloFresh has always been focused on being the most sustainable meal kit on the market .,1
Deutsche Post DHL Group train Deutsche Post DHL Group young employees according to the appli- cable standards and guidelines in the respective countries and prepare our young employees for our young employees future role in professional life .,1
"In 18 countries , Continental A G employees ca n now configure our employees ways of working more individually , and Continental A G are on the homestretch in three more countries .",0
"By utilizing innovative concepts – such as those aimed at improving fuel efficiency or increasing the use of alternative fuels – Deutsche Post intend to not only lower Deutsche Post depen- dency on fossil fuels and reduce costs , but also ensure that Deutsche Post business is on a secure , long term footing .",1
Further results of we cooperation with other automakers and associ- ations in Today include the ongoing development of the questionnaire contents and we preparations to distribute our Fuso Canter E CELL through we direct suppliers to our direct suppliers partner suppliers .,0
In the coming year Deutsche Post DHL Group will also expand Deutsche Post DHL Group 6 S tep A pproach to include energy management.the,1
"Basically , DHL Express want to focus on driving global standardization in order to improve DHL Express operations , better connect DHL Express organization across the globe to make our organization more effective , and grow in sectors and markets DHL Express con sider promising to tap into opportunities and achieve sus tainable growth .",1
"By 2020 , Continental A G want to reduce specific energy consumption relative to adjusted sales to 669 GJ per ‚Ç¨ million .",1
Deutsche Bank screen new complaints about recurring issues .,0
8 GRI 306‚Äì4 : Transport of hazardous waste 24 8 GRI 306‚Äì5 : Water bodies affected by water discharges and/or runoff Continental A G is not aware of any water bodies affected by discharges of water and runoff .,0
"Given the sensitive nature of Deutsche Post DHL Group data protection indicators , Deutsche Post DHL Group do not disclose the number of fatal workplace accidents Group wide externally .",0
"Today , Deutsche Post are in a position to react quickly to change and to adopt new technologies and business models so that Deutsche Post can conduct Deutsche Post business more efficiently and sustainably .",0
Continental A G relies increasingly on the use of recycling material .,0
"As part of BRENNTAG SE business ac -tivities , BRENNTAG SE consume water , electricity and different types of fuel , while producing waste , waste water and various emissions .",0
"If Our managers , especially at the middle management level do Our managers , especially at the middle management level jobs well , then the employees will feel better about the employees job – and this is exactly where Deutsche Post DHL Group focus the support for Deutsche Post DHL Group managers .",1
"When called upon by the UN , Deutsche Post support global relief efforts by volunteering Deutsche Post logistics expertise , our global network and the personal commitment of Deutsche Post individual employees .",0
"For example , We responded directly to consultations from the European Banking Authority ( EBA ) , the European Securities and Markets Authority ( ESMA ) , The Network for Greening the Financial System ( NGFS ) , which is made up of 40 + central banks and supervisors , ) , and the Technical Expert Group ( TEG ) .",0
GLOBAL IT PLATFORM Deutsche Post DHL Group are currently developing a global IT platform able to perform strategic assessment of Deutsche Post DHL Group global supply chain security risks .,1
"Through workshops , talks and a visit to BRENNTAGWE develop ment and application centre , food science students from the universities of Kasetsart and Srinakarinwirot in Bangkok are given an insight into the day - to - day r outine and work at BRENNTAGWE .",0
"ALLIANZ GROUP focus the climate related investments of ALLIANZ GROUP proprietary assets on energy efficient real estate , renewable energy projects , funds and green bonds , reducing climate emissions and creating sustainable economic growth .",0
In 2014 Deutsche Post DHL Group plan to invite Deutsche Post DHL Group strategic suppliers to a special “ Supplier Day ” event as a way to intensify cooperation and inform our strategic suppliers about Deutsche Post DHL Group procurement strategy .,1
"DHL Express uncover opportunities for optimization that help reduce greenhouse gas emissions or minimize the en vironmental impacts of the customer ’s logistics processes , enabling a circular economy .",1
Allianz Global Investors clients are Allianz Global Investors centre of gravity and Allianz Global Investors aim to generate value through long term partnerships that support Our clients every step of the way .,0
"As part of Deutsche Post DHL Group GoGreen environmental and climate protection program , Deutsche Post DHL Group are developing innovative ways to reduce emissions , improve fuel efficiency and increase Deutsche Post DHL Group use of alterna- tive energy sources . innovative ways to reduce emissions , improve fuel efficiency and increase our use of alterna- tive energy sources are then rolled out across Deutsche Post DHL Group to minimize Deutsche Post DHL Group impact on the environment . innovative ways to reduce emissions , improve fuel efficiency and increase our use of alterna- tive energy sources",1
"Continental A G conductsdevelopment and production to the highest standards in order tominimize the impact on health an d the environment , while Continental A G cus tomers are responsible for ensuring that products are used for th eirdesignated purpos e.",0
Deutsche Post DHL Group handle customer complaints as quickly as possible and use customer complaints as motivation for optimizing Deutsche Post DHL Group processes and substantially improving Deutsche Post DHL Group customer service .,1
worldwideBrenntag is a chemical distributor which differentiates worldwideBrenntag from worldwideBrenntag competitors through the high level of quality of worldwideBrenntag products and services as well as worldwideBrenntag strong customer focus and the excellent level of service provided by worldwideBrenntag employees .,0
"In the end , ALLIANZ GROUP want to make ALLIANZ GROUP as transparent as possible and make means continuously improving Our sustainability reporting .",1
The Allianz Leadership Development Program is a group wide program for experienced leaders that ¬† provides participants with development support for participants next career step to a senior executive role in the near future .,0
"As part of Strategy 2015 , OUR has made becoming Investment of Choice for investors one of OUR top objectives .",1
"For example , Deutsche Bank conduct market analyses of Deutsche Bank products to identify those that best fit Deutsche Bank clients ‚Äô specific needs .",0
"Allianz Global Investors build Allianz Global Investors solutions around three primary investment ¬† pillars : ‚Äì A technology enhanced listed markets research platform which harmonises fundamental and quantitative inputs to help find alpha for our clients across a range of truly active products ‚Äì A forward looking approach to factor investing that enables Allianz Global Investors to further diversify the sources of potential investment alpha , and optimise risk management ¬† costs ‚Äì A powerful private markets engine focused on expanding the boundaries of active management to help find solutions for both Allianz Group and our clients",0
"F or example , Deutsche Bank is a founding member of Berlin- based Cyber Security Sharing & Analytics , an alliance of major German corporations from several industries dedicated to sharing information to better understand and detec t threats and improve counter measures .",0
BRENNTAG SE will add to this trans -parency in the future with a concept that makes carbon emissions more visible for customers .,1
LEGALLY COMPLIANT & VALUE ORIENTED Compliance management at OUR follows an approach that is simultaneously value- and risk- oriented .,1
"Since 2011 , the company have been calling on the company employees worldwide to participate in its pilot project “ Carbon Free Delivery in Bonn ” in May 2013 ; in 2013 , its pilot project “ Carbon Free Delivery in Bonn ” in May 2013 was expanded to include volunteer activities throughout the entire year .",0
Daimler Financial Services AG will change Daimler Financial Services AG name to Daimler Mobility AG in mid-/two.fitted / zero.fitted / one.fitted / nine.fitted .,0
"Third , Deutsche Post DHL Group want over 50 % of Deutsche Post DHL Group sales to incorporate Green Solutions .",1
"As an international company , Deutsche Post DHL Group priority is to ensure that Deutsche Post DHL Group high ethical standards are being met in all of the regi- ons in which Deutsche Post DHL Group operate .",1
"If necessary , BRENNTAG SE agrees on corrective meas -ures with its suppliers and the auditor and follows up on corrective meas -ures implementation .",0
